nOrdenItem,cEntidad,cDepartamento,cProvincia,cDistrito,cCodOficina,nDepositosAhorroMN,nDepositosAhorroME,nDepositosAhorroTotal,nDepositosPlazoMN,nDepositosPlazoME,nDepositosPlazoTotal,nTotalDepósitos,nCreditosDirectosMN,nCreditosDirectosME,nCreditosDirectosTotal,dFecha
555,CMAC PIURA,Arequipa,Arequipa,Arequipa,76,1018.4902900000001,169.80626999999998,1188.29656,23732.89987,360.54561,24093.445480000002,25281.742039999997,26945.450210000003,0.0,26945.450210000003,2024-03-31
556,CMAC PIURA,Arequipa,Arequipa,Arequipa,90,3684.7966499999998,520.54231,4205.33896,58146.31999,620.72992,58767.049909999994,62972.388869999995,28953.66346,0.0,28953.66346,2024-03-31
557,CMAC PIURA,Arequipa,Arequipa,Cerro Colorado,197,334.51818,0.52383,335.04201,826.02904,0.02246,826.0515,1161.09351,10957.17806,0.0,10957.17806,2024-03-31
558,CMAC PIURA,Arequipa,Arequipa,Jose Luis Bustamante y Rivero,132,1046.39141,148.59965,1194.99106,25951.40265,141.06873000000002,26092.47138,27287.462440000003,27238.47294,0.0,27238.47294,2024-03-31
559,CMAC PIURA,Arequipa,Caylloma,Chivay,120,758.0100600000001,1.4565599999999999,759.46662,738.30786,0.049,738.35686,1497.82348,19842.1629,8.90699,19851.06989,2024-03-31
560,CMAC PIURA,Arequipa,Caylloma,Majes,179,469.78078999999997,2.84821,472.629,259.29452,0.0025299999999999997,259.29705,731.92605,10606.54927,0.0,10606.54927,2024-03-31
561,CMAC PIURA,Ayacucho,Huamanga,Ayacucho,73,2598.90294,13.05587,2611.95881,13057.27519,169.21395,13226.489140000001,15838.44795,32817.86796,0.0,32817.86796,2024-03-31
562,CMAC PIURA,Ayacucho,Huanta,Huanta,102,887.8704200000001,0.08551,887.9559300000001,970.37409,0.13998,970.51407,1858.47,14900.515039999998,0.0,14900.515039999998,2024-03-31
563,CMAC PIURA,Ayacucho,La Mar,Ayna,103,1874.69344,73.89008,1948.58352,586.0775600000001,0.007030000000000001,586.0845899999999,2534.66811,17585.697760000003,0.0,17585.697760000003,2024-03-31
564,CMAC PIURA,Ayacucho,Lucanas,Puquio,136,821.4636899999999,0.81101,822.2746999999999,2482.9662799999996,75.03679,2558.0030699999998,3380.27777,8481.96244,0.0,8481.96244,2024-03-31
565,CMAC PIURA,Cajamarca,Cajabamba,Cajabamba,26,6534.106049999999,75.07174,6609.17779,9961.52753,2.56657,9964.0941,16573.27189,23197.71995,49.51618,23247.236129999998,2024-03-31
566,CMAC PIURA,Cajamarca,Cajamarca,Cajamarca,9,18142.668960000003,1172.45598,19315.12494,109970.71329,3572.59876,113543.31205,132858.43699,61670.21404,622.9071,62293.12114,2024-03-31
567,CMAC PIURA,Cajamarca,Cajamarca,Cajamarca,70,6012.7936500000005,647.36838,6660.16203,110130.47532,2479.50408,112609.97940000001,119270.14143,41192.10008,3664.85141,44856.95149,2024-03-31
568,CMAC PIURA,Cajamarca,Cajamarca,Los Baños del Inca,204,1191.5576899999999,0.7932400000000001,1192.3509299999998,8124.57745,49.65872,8174.23617,9366.587099999999,3903.17213,0.0,3903.17213,2024-03-31
569,CMAC PIURA,Cajamarca,Celendin,Celendin,84,3968.81832,1.19076,3970.0090800000003,8430.080699999999,70.22402000000001,8500.30472,12470.3138,29661.68304,0.0,29661.68304,2024-03-31
570,CMAC PIURA,Cajamarca,Chota,Chota,19,12067.0529,13.33141,12080.384310000001,11166.14678,123.7656,11289.912380000002,23370.296690000003,58271.04493,0.0,58271.04493,2024-03-31
571,CMAC PIURA,Cajamarca,Chota,Tacabamba,173,1473.8713799999998,0.04752,1473.9189,748.11122,0.030789999999999998,748.14201,2222.06091,12894.532039999998,0.0,12894.532039999998,2024-03-31
572,CMAC PIURA,Cajamarca,Contumaza,Chilete,71,1271.0560500000001,7.645359999999999,1278.70141,3513.2091,0.19103,3513.40013,4792.10154,16601.71488,0.0,16601.71488,2024-03-31
573,CMAC PIURA,Cajamarca,Cutervo,Cutervo,18,10943.46832,150.25903,11093.72735,19099.462399999997,16.15374,19115.616140000002,30209.34349,76478.62328,0.0,76478.62328,2024-03-31
574,CMAC PIURA,Cajamarca,Cutervo,Socota,166,1597.34498,9.73168,1607.07666,1104.33787,0.01045,1104.34832,2711.42498,20332.61039,0.0,20332.61039,2024-03-31
575,CMAC PIURA,Cajamarca,Hualgayoc,Bambamarca,25,7135.15726,19.93015,7155.08741,6552.21738,1.35685,6553.57423,13708.66164,37670.69868,107.7147,37778.413380000005,2024-03-31
576,CMAC PIURA,Cajamarca,Jaen,Jaen,8,30915.366100000003,162.44247000000001,31077.80857,39871.93282,487.24331,40359.17613,71436.9847,110821.28328,345.53162,111166.81490000001,2024-03-31
577,CMAC PIURA,Cajamarca,San Ignacio,San Ignacio,53,7427.335690000001,59.619099999999996,7486.95479,7825.21586,35.927260000000004,7861.14312,15348.09791,31652.658199999998,0.0,31652.658199999998,2024-03-31
578,CMAC PIURA,Cajamarca,San Marcos,Pedro Galvez,130,1470.74839,0.7349,1471.4832900000001,2999.21537,0.34722000000000003,2999.56259,4471.04588,14964.632300000001,361.72701,15326.35931,2024-03-31
579,CMAC PIURA,Cajamarca,San Miguel,San Miguel,164,1892.75079,1.1528399999999999,1893.9036299999998,2446.10354,0.29956,2446.4031,4340.30673,11402.67322,0.0,11402.67322,2024-03-31
580,CMAC PIURA,Cajamarca,Santa Cruz,Santa Cruz,172,2756.85023,0.49757999999999997,2757.34781,449.56628,21.563470000000002,471.12975,3228.4775600000003,17775.48773,0.0,17775.48773,2024-03-31
581,CMAC PIURA,Callao,Prov. Const. del Callao,Callao,62,3777.7466099999997,840.59619,4618.342799999999,89371.50219,2217.3669,91588.86909000001,96207.21189,18747.732359999998,420.34031,19168.07267,2024-03-31
582,CMAC PIURA,Callao,Prov. Const. del Callao,Callao,214,64.42412999999999,1.07744,65.50157,727.5043000000001,0.0,727.5043000000001,793.00587,37.52032,0.0,37.52032,2024-03-31
583,CMAC PIURA,Callao,Prov. Const. del Callao,Ventanilla,198,563.28718,1.5663900000000002,564.85357,1567.4363799999999,0.0,1567.4363799999999,2132.2899500000003,13114.46244,0.0,13114.46244,2024-03-31
584,CMAC PIURA,Cusco,Canchis,Sicuani,143,366.54687,0.50186,367.04873,1724.5468999999998,0.34719,1724.89409,2091.94282,16569.56163,0.0,16569.56163,2024-03-31
585,CMAC PIURA,Cusco,Cusco,San Sebastian,141,2041.5358999999999,724.5045,2766.0404,6324.87305,51.950160000000004,6376.82321,9142.863609999999,28232.02325,0.0,28232.02325,2024-03-31
586,CMAC PIURA,Cusco,Cusco,Wanchaq,75,1371.32457,151.47883,1522.8034,14972.32135,91.62192999999999,15063.94328,16586.74668,29580.12307,0.0,29580.12307,2024-03-31
587,CMAC PIURA,Cusco,Espinar,Espinar,109,386.74528000000004,3.75377,390.49905,1086.74571,1.10384,1087.8495500000001,1478.3486,14055.70419,76.94460000000001,14132.64879,2024-03-31
588,CMAC PIURA,Cusco,La Convencion,Pichari,104,3666.31365,0.56004,3666.87369,2160.08154,34.77802,2194.85956,5861.73325,24491.09455,0.0,24491.09455,2024-03-31
589,CMAC PIURA,Cusco,Urubamba,Urubamba,184,495.15074,0.0046500000000000005,495.15539,614.49815,3.7981599999999998,618.2963100000001,1113.4516999999998,8191.12209,0.0,8191.12209,2024-03-31
590,CMAC PIURA,Huancavelica,Acobamba,Acobamba,161,407.03415,0.80744,407.84159000000005,259.83865,0.02621,259.86485999999996,667.7064499999999,10919.14621,0.0,10919.14621,2024-03-31
591,CMAC PIURA,Huancavelica,Acobamba,Paucara,128,363.15594,0.0,363.15594,266.70905,0.03822,266.74727,629.90321,17874.20932,0.0,17874.20932,2024-03-31
592,CMAC PIURA,Huancavelica,Angaraes,Lircay,129,771.90672,1.78892,773.69564,1960.5059099999999,0.03807,1960.54398,2734.2396200000003,22190.66067,0.0,22190.66067,2024-03-31
593,CMAC PIURA,Huancavelica,Huancavelica,Huancavelica,68,1237.6985300000001,26.13241,1263.83094,11486.08371,9.09371,11495.17742,12759.00836,26773.434329999996,0.0,26773.434329999996,2024-03-31
594,CMAC PIURA,Huancavelica,Tayacaja,Pampas,165,248.9093,0.8102999999999999,249.7196,846.39087,0.29937,846.69024,1096.40984,5806.10879,0.0,5806.10879,2024-03-31
595,CMAC PIURA,Huanuco,Huanuco,Huanuco,98,6117.455,86.10278,6203.55778,8372.63516,48.927949999999996,8421.56311,14625.12089,22590.54259,0.0,22590.54259,2024-03-31
596,CMAC PIURA,Huanuco,Leoncio Prado,Rupa-Rupa,47,5034.50269,112.69953,5147.20222,4280.55213,68.15793,4348.710059999999,9495.912279999999,24622.76672,0.0,24622.76672,2024-03-31
597,CMAC PIURA,Huanuco,Leoncio Prado,Jose Crespo y Castillo,137,4028.3367200000002,0.4308,4028.76752,562.92601,4.00239,566.9284,4595.69592,16366.654980000001,0.0,16366.654980000001,2024-03-31
598,CMAC PIURA,Huanuco,Ambo,Ambo,150,384.2795,1.50653,385.78603000000004,382.37802,0.09117,382.46919,768.25522,7899.1115199999995,0.0,7899.1115199999995,2024-03-31
599,CMAC PIURA,Huanuco,Pachitea,Panao,146,329.0121,1.71322,330.72532,346.70415,0.00483,346.70898,677.4343,5497.687190000001,0.0,5497.687190000001,2024-03-31
600,CMAC PIURA,Ica,Chincha,Chincha Alta,185,864.09513,0.01766,864.11279,1871.77212,0.0,1871.77212,2735.88491,11258.016800000001,0.0,11258.016800000001,2024-03-31
601,CMAC PIURA,Ica,Ica,Ica,74,2436.3856600000004,100.23352,2536.61918,15915.0694,97.85553,16012.92493,18549.54411,25852.84744,0.0,25852.84744,2024-03-31
602,CMAC PIURA,Ica,Ica,Parcona,149,994.0104,3.60512,997.6155200000001,1955.472,0.71096,1956.1829599999999,2953.79848,16054.74546,0.0,16054.74546,2024-03-31
603,CMAC PIURA,Ica,Palpa,Palpa,186,935.49194,0.51427,936.00621,209.39783,0.66798,210.06581,1146.07202,15221.62891,0.0,15221.62891,2024-03-31
604,CMAC PIURA,Ica,Pisco,Pisco,183,718.8349499999999,1.7728499999999998,720.6078,2790.6028199999996,38.20029,2828.80311,3549.41091,19747.89175,0.0,19747.89175,2024-03-31
605,CMAC PIURA,Junin,Chanchamayo,Chanchamayo,131,1241.07427,8.68402,1249.75829,2220.90708,2.92146,2223.82854,3473.58683,14042.48273,0.0,14042.48273,2024-03-31
606,CMAC PIURA,Junin,Chanchamayo,Pichanaqui,126,938.9091800000001,0.04599,938.9551700000001,1037.33288,11.26599,1048.59887,1987.55404,15669.055910000001,0.0,15669.055910000001,2024-03-31
607,CMAC PIURA,Junin,Chupaca,Chupaca,66,2015.36624,109.26325,2124.6294900000003,5445.36605,2.6769600000000002,5448.043009999999,7572.6725,39933.66064,0.0,39933.66064,2024-03-31
608,CMAC PIURA,Junin,Concepcion,Concepcion,160,412.11175,0.77134,412.88309000000004,936.84033,4.87225,941.71258,1354.59567,11750.367460000001,0.0,11750.367460000001,2024-03-31
609,CMAC PIURA,Junin,Huancayo,Chilca,176,696.38556,0.9861599999999999,697.37172,2919.5735600000003,0.19412000000000001,2919.7676800000004,3617.1394,12362.40292,0.0,12362.40292,2024-03-31
610,CMAC PIURA,Junin,Huancayo,El Tambo,89,2101.1030499999997,171.16203,2272.26508,19999.287,230.51712,20229.80412,22502.069199999998,24240.4853,0.0,24240.4853,2024-03-31
611,CMAC PIURA,Junin,Huancayo,Huancayo,213,263.52001,6.38061,269.90062,2746.1544599999997,0.0,2746.1544599999997,3016.05508,7787.923309999999,0.0,7787.923309999999,2024-03-31
612,CMAC PIURA,Junin,Satipo,Satipo,147,2877.62805,45.86004,2923.48809,2309.07865,15.50477,2324.58342,5248.07151,31223.17083,0.0,31223.17083,2024-03-31
613,CMAC PIURA,Junin,Tarma,Tarma,196,653.88562,141.58237,795.46799,1190.82295,1.8668099999999999,1192.68976,1988.15775,9179.1927,0.0,9179.1927,2024-03-31
614,CMAC PIURA,La Libertad,Ascope,Chocope,32,1372.68336,60.21219,1432.89555,5075.16261,10.24078,5085.4033899999995,6518.298940000001,26709.01872,0.0,26709.01872,2024-03-31
615,CMAC PIURA,La Libertad,Chepen,Chepen,29,10891.53691,469.48220000000003,11361.01911,11493.8354,54.98071,11548.81611,22909.835219999997,71254.36395,0.0,71254.36395,2024-03-31
616,CMAC PIURA,La Libertad,Otuzco,Otuzco,148,1171.1745,5.179060000000001,1176.35356,1235.61844,0.43307,1236.05151,2412.40507,43668.143560000004,0.0,43668.143560000004,2024-03-31
617,CMAC PIURA,La Libertad,Sanchez Carrion,Huamachuco,42,3405.75774,1966.34323,5372.1009699999995,4544.04176,25.19741,4569.23917,9941.34014,36664.70236,269.60159000000004,36934.30395,2024-03-31
618,CMAC PIURA,La Libertad,Trujillo,La Esperanza,155,2637.64155,253.02435999999997,2890.66591,7634.20999,131.62133,7765.83132,10656.49723,117708.74896,4566.71024,122275.4592,2024-03-31
619,CMAC PIURA,La Libertad,Trujillo,Trujillo,64,10701.079029999999,985.97984,11687.058869999999,28222.53818,1278.6656699999999,29501.20385,41188.26272,53581.031240000004,2228.3228799999997,55809.354119999996,2024-03-31
620,CMAC PIURA,La Libertad,Trujillo,Trujillo,211,3077.80641,364.92598,3442.73239,33260.09645,350.86268,33610.95913,37053.69152,63352.16942,2184.1379500000003,65536.30737,2024-03-31
621,CMAC PIURA,La Libertad,Viru,Viru,203,452.25190000000003,1.3195899999999998,453.57149,360.11393,0.07328,360.18721,813.7587,17796.47044,0.0,17796.47044,2024-03-31
622,CMAC PIURA,La Libertad,Pacasmayo,Pacasmayo,123,1494.33249,36.758120000000005,1531.0906100000002,8294.82314,124.69510000000001,8419.51824,9950.60885,32117.72683,131.51622,32249.24305,2024-03-31
623,CMAC PIURA,Lambayeque,Chiclayo,Cayaltí,125,1522.13598,6.50754,1528.64352,2980.2181,90.40246,3070.62056,4599.26408,31785.2438,0.0,31785.2438,2024-03-31
624,CMAC PIURA,Lambayeque,Chiclayo,Chiclayo,6,48036.434799999995,6197.32354,54233.75834,217508.48372,7620.26222,225128.74594,279362.50428,104533.62939,23925.24028,128458.86967,2024-03-31
625,CMAC PIURA,Lambayeque,Chiclayo,Chiclayo,10,18534.35564,840.8728100000001,19375.22845,28792.87713,461.14176000000003,29254.01889,48629.24734,70350.30132,729.70119,71080.00251,2024-03-31
626,CMAC PIURA,Lambayeque,Chiclayo,Chiclayo,52,9170.342279999999,599.62722,9769.9695,61928.60183,2114.93321,64043.53504,73813.50454000001,33981.023909999996,0.0,33981.023909999996,2024-03-31
627,CMAC PIURA,Lambayeque,Chiclayo,Jose Leonardo Ortiz,12,20390.42277,369.91040000000004,20760.33317,17913.08336,1946.80076,19859.884120000002,40620.21729,67070.34846,582.888,67653.23646,2024-03-31
628,CMAC PIURA,Lambayeque,Chiclayo,La Victoria,170,5535.20241,425.5953,5960.79771,10577.44128,311.43437,10888.87565,16849.67336,36834.13533,0.0,36834.13533,2024-03-31
629,CMAC PIURA,Lambayeque,Chiclayo,Chongoyape,134,3842.73998,36.35401,3879.0939900000003,3411.61507,43.06771,3454.6827799999996,7333.7767699999995,34264.51702000001,0.0,34264.51702000001,2024-03-31
630,CMAC PIURA,Lambayeque,Chiclayo,Oyotun,178,802.5989000000001,6.32183,808.9207299999999,957.2676700000001,0.0,957.2676700000001,1766.1884,8427.32406,0.0,8427.32406,2024-03-31
631,CMAC PIURA,Lambayeque,Chiclayo,Monsefu,205,386.31339,242.20193,628.51532,1927.3043899999998,0.05339,1927.35778,2555.8731000000002,14024.0596,0.0,14024.0596,2024-03-31
632,CMAC PIURA,Lambayeque,Lambayeque,Lambayeque,79,3836.21389,313.39598,4149.60987,14401.39968,192.78034,14594.18002,18743.78989,47247.54213,0.0,47247.54213,2024-03-31
633,CMAC PIURA,Lambayeque,Lambayeque,Olmos,159,1835.2843899999998,3.81366,1839.09805,1416.42151,0.46820999999999996,1416.88972,3255.98777,14556.730160000001,0.0,14556.730160000001,2024-03-31
634,CMAC PIURA,Lambayeque,Lambayeque,Motupe,97,2668.3551899999998,696.7944,3365.14959,3919.30497,180.17910999999998,4099.48408,7464.63367,22135.65279,0.0,22135.65279,2024-03-31
635,CMAC PIURA,Lambayeque,Ferreñafe,Ferreñafe,177,3057.72635,11.09343,3068.81978,2536.67548,20.45763,2557.1331099999998,5625.95289,14851.14083,0.0,14851.14083,2024-03-31
636,CMAC PIURA,Lima,Barranca,Barranca,40,1875.25677,80.1268,1955.38357,4659.00476,277.06822,4936.072980000001,6891.45655,28361.11077,170.64832,28531.75909,2024-03-31
637,CMAC PIURA,Lima,Huaral,Huaral,121,1427.5806,85.49128,1513.07188,5587.477980000001,40.64042,5628.1184,7141.190280000001,33428.0383,191.11754000000002,33619.15584000001,2024-03-31
638,CMAC PIURA,Lima,Huaura,Huacho,87,1917.12746,44.926970000000004,1962.05443,14206.2361,26.56478,14232.80088,16194.85531,26331.10796,0.0,26331.10796,2024-03-31
639,CMAC PIURA,Lima,Lima,Carabayllo,210,479.32664,131.99227,611.3189100000001,2527.78991,61.14604,2588.93595,3200.25486,19127.79986,2032.9860800000001,21160.78594,2024-03-31
640,CMAC PIURA,Lima,Lima,Comas,86,3754.10831,760.75574,4514.86405,36018.87119,317.50804999999997,36336.37924,40851.24329,31278.08338,1255.57816,32533.661539999997,2024-03-31
641,CMAC PIURA,Lima,Lima,La Molina,92,4872.53445,1250.37169,6122.90614,129558.06116,4549.67239,134107.73355,140230.63969,26199.95042,0.0,26199.95042,2024-03-31
642,CMAC PIURA,Lima,Lima,La Victoria,49,9874.64037,4492.15564,14366.79601,33375.88611,1141.20128,34517.08739,48883.8834,44171.06306,173.67072,44344.73378,2024-03-31
643,CMAC PIURA,Lima,Lima,Lima,43,6393.417780000001,732.72024,7126.138019999999,146045.61611,3693.65011,149739.26622,156865.40424,45939.52072,0.0,45939.52072,2024-03-31
644,CMAC PIURA,Lima,Lima,Los Olivos,157,3823.7012,299.58239000000003,4123.28359,23555.246320000002,258.42082,23813.66714,27936.95073,21654.317420000003,581.07867,22235.39609,2024-03-31
645,CMAC PIURA,Lima,Lima,Lurin,209,6471.3401699999995,258.13739000000004,6729.477559999999,4656.56967,27.5847,4684.15437,11413.63193,4549.76361,0.0,4549.76361,2024-03-31
646,CMAC PIURA,Lima,Lima,Magdalena del Mar,118,4479.79314,2196.62388,6676.41702,170835.22838999997,3290.1151600000003,174125.34355000002,180801.76056999998,26144.93303,47.27827,26192.2113,2024-03-31
647,CMAC PIURA,Lima,Lima,Miraflores,31,23833.10254,5033.47034,28866.57288,602615.71314,40691.94996,643307.6631,672174.23598,42464.498490000005,3340.64984,45805.148329999996,2024-03-31
648,CMAC PIURA,Lima,Lima,Puente Piedra,39,7909.52142,347.21201,8256.73343,30580.68841,210.1189,30790.80731,39047.540740000004,20593.710239999997,55.88793,20649.59817,2024-03-31
649,CMAC PIURA,Lima,Lima,San Borja,93,9254.29307,1702.95327,10957.24634,243601.81685,6255.68498,249857.50183000002,260814.74816999998,31920.14771,0.0,31920.14771,2024-03-31
650,CMAC PIURA,Lima,Lima,San Juan de Lurigancho,108,6567.91084,1091.83056,7659.741400000001,46355.96903,253.30693,46609.27596,54269.01736,29934.53753,0.0,29934.53753,2024-03-31
651,CMAC PIURA,Lima,Lima,San Juan de Lurigancho,208,852.67249,41.464510000000004,894.137,3275.36531,77.65917,3353.02448,4247.161480000001,11654.52411,0.0,11654.52411,2024-03-31
652,CMAC PIURA,Lima,Lima,San Juan de Miraflores,48,5711.03634,536.22877,6247.26511,37386.26098,312.91446,37699.17544,43946.44055,54357.90479,0.0,54357.90479,2024-03-31
653,CMAC PIURA,Lima,Lima,San Martin de Porres,34,12795.63739,2287.9763700000003,15083.61376,125725.18222,1970.4435600000002,127695.62578,142779.23953999998,110172.47503,1004.1288900000001,111176.60392000001,2024-03-31
654,CMAC PIURA,Lima,Lima,Santa Anita,30,13005.16816,2122.50254,15127.670699999999,82435.95895999999,3337.39659,85773.35555,100901.02625,92022.11092,1348.34341,93370.45433,2024-03-31
655,CMAC PIURA,Lima,Lima,Santiago de Surco,96,10179.01508,1443.23748,11622.25256,197810.03423,4078.39723,201888.43146000002,213510.68402000002,20641.32312,0.0,20641.32312,2024-03-31
656,CMAC PIURA,Lima,Lima,Santiago de Surco,189,2040.49924,430.81935,2471.31859,63812.80497999999,821.00579,64633.810770000004,67105.12936,9495.956970000001,0.0,9495.956970000001,2024-03-31
657,CMAC PIURA,Lima,Lima,Villa El Salvador,50,3382.20446,425.32399,3807.5284500000002,18949.99434,126.43,19076.42434,22883.95279,30059.19509,0.0,30059.19509,2024-03-31
658,CMAC PIURA,Lima,Lima,Independencia,82,6255.69854,1327.10786,7582.8064,72807.03187,798.0368000000001,73605.06867000001,81187.87507,55979.76137,201.81798,56181.57935,2024-03-31
659,CMAC PIURA,Lima,Oyon,Oyon,151,232.12265,0.0010400000000000001,232.12369,1134.96821,0.60377,1135.57198,1367.6956699999998,7067.65028,0.0,7067.65028,2024-03-31
660,CMAC PIURA,Loreto,Alto Amazonas,Yurimaguas,35,8074.282,16.65802,8090.94002,7109.2864500000005,126.54035,7235.8268,15326.76682,37931.399950000006,0.0,37931.399950000006,2024-03-31
661,CMAC PIURA,Loreto,Alto Amazonas,Yurimaguas,57,8744.56044,90.08011,8834.64055,5126.56432,2.8724499999999997,5129.436769999999,13964.07732,43801.83257,0.0,43801.83257,2024-03-31
662,CMAC PIURA,Loreto,Maynas,Iquitos,80,3501.70765,119.50251,3621.21016,12505.279050000001,295.54014,12800.81919,16422.02935,44615.28866,0.0,44615.28866,2024-03-31
663,CMAC PIURA,Loreto,Maynas,Punchana,212,161.16967000000002,16.67791,177.84758,373.05055,0.0,373.05055,550.89813,9380.21653,0.0,9380.21653,2024-03-31
664,CMAC PIURA,Loreto,Mariscal Ramon Castilla,Ramon Castilla,162,577.65162,1.5205499999999998,579.17217,992.30583,0.17761000000000002,992.48344,1571.65561,10230.84309,0.0,10230.84309,2024-03-31
665,CMAC PIURA,Loreto,Ucayali,Contamana,193,381.41954,1.2807,382.70024,725.69365,0.0,725.69365,1108.3938899999998,6617.3404900000005,0.0,6617.3404900000005,2024-03-31
666,CMAC PIURA,Madre de Dios,Tambopata,Tambopata,206,1018.0139,0.8843300000000001,1018.89823,1409.6983400000001,0.0,1409.6983400000001,2428.5965699999997,7317.18349,0.0,7317.18349,2024-03-31
667,CMAC PIURA,Moquegua,Ilo,Ilo,110,407.20703000000003,4.04377,411.25079999999997,4673.15751,0.8531299999999999,4674.0106399999995,5085.26144,11811.54465,0.0,11811.54465,2024-03-31
668,CMAC PIURA,Pasco,Oxapampa,Oxapampa,169,592.0581,5.695720000000001,597.7538199999999,981.65776,0.02327,981.6810300000001,1579.43485,9270.93601,0.0,9270.93601,2024-03-31
669,CMAC PIURA,Pasco,Oxapampa,Constitucion,192,848.95914,7.7888,856.74794,399.00521000000003,0.31733,399.32254,1256.07048,7057.72755,0.0,7057.72755,2024-03-31
670,CMAC PIURA,Pasco,Pasco,Chaupimarca,152,690.86334,113.90814,804.77148,4355.50609,3.61036,4359.11645,5163.88793,25304.93316,1325.11903,26630.052190000002,2024-03-31
671,CMAC PIURA,Piura,Ayabaca,Ayabaca,21,2707.36985,12.10432,2719.47417,4828.99282,42.300760000000004,4871.2935800000005,7590.76775,22704.5098,0.0,22704.5098,2024-03-31
672,CMAC PIURA,Piura,Ayabaca,Paimas,113,1924.8914,1.9090799999999999,1926.8004799999999,1713.8651200000002,17.45582,1731.3209399999998,3658.12142,11744.9608,0.0,11744.9608,2024-03-31
673,CMAC PIURA,Piura,Ayabaca,Pacaipampa,127,653.08905,0.00335,653.0924,884.01926,0.2481,884.2673599999999,1537.35976,9454.70483,0.0,9454.70483,2024-03-31
674,CMAC PIURA,Piura,Ayabaca,Frias,200,691.80363,0.01368,691.81731,451.82855,0.0,451.82855,1143.64586,7901.09778,0.0,7901.09778,2024-03-31
675,CMAC PIURA,Piura,Huancabamba,Huancabamba,20,8337.55905,90.88699000000001,8428.446039999999,12234.92051,503.24688000000003,12738.16739,21166.61343,49235.21949,0.0,49235.21949,2024-03-31
676,CMAC PIURA,Piura,Huancabamba,Huarmaca,91,1598.15562,1.69879,1599.85441,3418.19445,7.33528,3425.52973,5025.38414,21016.3769,0.0,21016.3769,2024-03-31
677,CMAC PIURA,Piura,Huancabamba,Canchaque,83,1044.03268,5.113659999999999,1049.14634,1721.1763799999999,221.51766,1942.69404,2991.84038,15551.03643,0.0,15551.03643,2024-03-31
678,CMAC PIURA,Piura,Morropon,Chulucanas,38,6112.938450000001,38.173300000000005,6151.11175,15086.04118,212.01691,15298.05809,21449.16984,24719.57493,0.0,24719.57493,2024-03-31
679,CMAC PIURA,Piura,Morropon,Morropon,107,2068.53802,4.80879,2073.34681,2438.4663100000002,37.770379999999996,2476.2366899999997,4549.5835,16741.76796,0.0,16741.76796,2024-03-31
680,CMAC PIURA,Piura,Morropon,La Matanza,111,646.13938,87.55708,733.69646,1007.8469399999999,0.91325,1008.76019,1742.4566499999999,10289.015660000001,0.0,10289.015660000001,2024-03-31
681,CMAC PIURA,Piura,Morropon,Chalaco,105,764.10639,0.03718,764.14357,939.8264499999999,0.0,939.8264499999999,1703.97002,8530.919460000001,567.88784,9098.8073,2024-03-31
682,CMAC PIURA,Piura,Morropon,Salitral,106,815.29992,19.4335,834.73342,738.4295400000001,0.0,738.4295400000001,1573.1629599999999,9904.44823,0.0,9904.44823,2024-03-31
683,CMAC PIURA,Piura,Paita,Paita,81,3377.53357,50.588860000000004,3428.1224300000003,10935.81283,230.7396,11166.55243,14594.67486,34418.93131,0.0,34418.93131,2024-03-31
684,CMAC PIURA,Piura,Piura,Castilla,22,14338.48476,1346.3308200000001,15684.81558,45036.68479,3008.81801,48045.502799999995,63730.318380000004,83017.65779000001,193.7416,83211.39939,2024-03-31
685,CMAC PIURA,Piura,Piura,Castilla,190,569.19399,0.92303,570.11702,1847.03849,9.77239,1856.81088,2426.9278999999997,13326.68558,0.0,13326.68558,2024-03-31
686,CMAC PIURA,Piura,Piura,Castilla,163,1180.2053799999999,40.21768,1220.42306,3677.7852799999996,75.67442,3753.4597000000003,4973.8827599999995,21232.319649999998,0.0,21232.319649999998,2024-03-31
687,CMAC PIURA,Piura,Piura,Castilla,195,1541.9548300000001,82.60511,1624.5599399999999,8171.68587,259.02674,8430.712609999999,10055.272550000002,24010.747460000002,0.0,24010.747460000002,2024-03-31
688,CMAC PIURA,Piura,Piura,La Union,2,5738.3438,276.02770000000004,6014.3715,7570.38778,437.50483,8007.892610000001,14022.26411,53865.511340000005,528.45187,54393.96321,2024-03-31
689,CMAC PIURA,Piura,Piura,Las Lomas,88,6303.18802,119.96001,6423.14803,4029.78549,182.0299,4211.81539,10634.96342,35196.98143,200.31781,35397.29924,2024-03-31
690,CMAC PIURA,Piura,Piura,Piura,1,66533.36091,10058.659029999999,76592.01994,368446.08287,35987.82939,404433.91226,481025.9322,35188.88863,74.49798,35263.38661,2024-03-31
691,CMAC PIURA,Piura,Piura,Piura,5,20034.94153,2375.67607,22410.6176,47614.99679999999,1486.36174,49101.35854,71511.97614,72580.63041,8447.821539999999,81028.45195,2024-03-31
692,CMAC PIURA,Piura,Piura,Piura,28,4356.62607,381.35841999999997,4737.98449,32929.61985,3027.18575,35956.8056,40694.79009,38999.16014,0.0,38999.16014,2024-03-31
693,CMAC PIURA,Piura,Piura,Piura,41,5807.7294,540.08021,6347.80961,22097.36913,926.48913,23023.85826,29371.66787,41009.434259999995,0.0,41009.434259999995,2024-03-31
