nOrdenItem,cEntidad,cDepartamento,cProvincia,cDistrito,cCodOficina,nDepositosAhorroMN,nDepositosAhorroME,nDepositosAhorroTotal,nDepositosPlazoMN,nDepositosPlazoME,nDepositosPlazoTotal,nTotalDepósitos,nCreditosDirectosMN,nCreditosDirectosME,nCreditosDirectosTotal,dFecha
869,CMAC TRUJILLO,Lima,Lima,Villa El Salvador,55,1308.77724,119.81246,1428.5897,7731.91961,5.6955100000000005,7737.61512,9166.20482,11969.26992,0.0,11969.26992,2024-04-30
870,CMAC TRUJILLO,Loreto,Alto Amazonas,Yurimaguas,67,660.69978,0.08775,660.7875300000001,452.67894,1.77199,454.45092999999997,1115.23846,27898.87739,0.0,27898.87739,2024-04-30
871,CMAC TRUJILLO,Moquegua,Ilo,Ilo,133,171.30510999999998,0.0,171.30510999999998,1474.42424,0.0,1474.42424,1645.72935,7065.77808,0.0,7065.77808,2024-04-30
872,CMAC TRUJILLO,Moquegua,Mariscal Nieto,Moquegua,131,204.80619000000002,0.0,204.80619000000002,1551.8599299999998,0.0,1551.8599299999998,1756.66612,5033.5107800000005,0.0,5033.5107800000005,2024-04-30
873,CMAC TRUJILLO,Pasco,Pasco,Chaupimarca,94,412.40077,0.0027,412.40346999999997,1345.7160700000002,50.30183,1396.0178999999998,1808.42137,11287.85625,0.0,11287.85625,2024-04-30
874,CMAC TRUJILLO,Piura,Huancabamba,Huancabamba,125,445.90315999999996,0.17981999999999998,446.08297999999996,295.43574,0.0,295.43574,741.5187199999999,12010.333960000002,0.0,12010.333960000002,2024-04-30
875,CMAC TRUJILLO,Piura,Morropon,Chulucanas,38,1333.6260300000001,8.87706,1342.5030900000002,2217.2702000000004,0.45642,2217.72662,3560.22971,14455.17917,0.0,14455.17917,2024-04-30
876,CMAC TRUJILLO,Piura,Piura,Castilla,136,115.19342999999999,0.0,115.19342999999999,234.50701,0.0,234.50701,349.70044,3497.68,0.0,3497.68,2024-04-30
877,CMAC TRUJILLO,Piura,Piura,La Union,112,304.17602,0.08006999999999999,304.25609000000003,1065.65327,0.0,1065.65327,1369.90936,12403.85056,0.0,12403.85056,2024-04-30
878,CMAC TRUJILLO,Piura,Piura,Piura,53,1929.2359199999999,204.32873999999998,2133.56466,22406.2151,202.38416,22608.599260000003,24742.163920000003,32298.25901,0.0,32298.25901,2024-04-30
879,CMAC TRUJILLO,Piura,Sullana,Sullana,61,1511.85057,112.05475,1623.90532,3859.6613199999997,56.20645,3915.86777,5539.77309,32140.10316,0.0,32140.10316,2024-04-30
880,CMAC TRUJILLO,Piura,Talara,Pariñas,31,769.45888,105.49649000000001,874.95537,5813.46364,0.37481,5813.83845,6688.79382,12691.47025,0.0,12691.47025,2024-04-30
881,CMAC TRUJILLO,Puno,Puno,Puno,117,785.80809,0.8637999999999999,786.67189,2885.02079,0.0,2885.02079,3671.69268,17631.38346,0.0,17631.38346,2024-04-30
882,CMAC TRUJILLO,Puno,San Roman,Juliaca,116,635.91555,23.72304,659.63859,1611.53755,0.0,1611.53755,2271.17614,18387.103789999997,0.0,18387.103789999997,2024-04-30
883,CMAC TRUJILLO,Puno,San Roman,Juliaca,132,373.93295,0.0,373.93295,558.43044,0.0,558.43044,932.36339,10299.21792,0.0,10299.21792,2024-04-30
884,CMAC TRUJILLO,San Martin,Moyobamba,Moyobamba,65,952.36234,0.15711000000000003,952.51945,1074.17194,0.0,1074.17194,2026.69139,23253.96425,0.0,23253.96425,2024-04-30
885,CMAC TRUJILLO,San Martin,Rioja,Nueva Cajamarca,113,673.79612,0.00026000000000000003,673.79638,309.78701,0.0,309.78701,983.58339,13247.1775,0.0,13247.1775,2024-04-30
886,CMAC TRUJILLO,San Martin,San Martin,Tarapoto,46,690.9670600000001,3.6345500000000004,694.6016099999999,1094.93949,12.168610000000001,1107.1081000000001,1801.7097099999999,29531.70781,0.0,29531.70781,2024-04-30
887,CMAC TRUJILLO,Tumbes,Tumbes,Tumbes,21,1695.3548400000002,280.33709000000005,1975.69193,3676.7299500000004,146.70528,3823.43523,5799.12716,28191.463480000002,0.0,28191.463480000002,2024-04-30
888,CMCP LIMA,Ancash,Santa,Chimbote,48,547.51718,64.93966999999999,612.45685,1358.13659,0.2343,1358.37089,1970.82774,16592.395220000002,0.0,16592.395220000002,2024-04-30
889,CMCP LIMA,Arequipa,Arequipa,Arequipa,58,165.05729,0.0036,165.06089,1647.96267,3.63474,1651.5974099999999,1816.6583,15446.53551,0.0,15446.53551,2024-04-30
890,CMCP LIMA,Cajamarca,Cajamarca,Cajamarca,54,213.05732999999998,184.72429,397.78162,996.7326800000001,36.01594,1032.74862,1430.53024,16399.110539999998,0.0,16399.110539999998,2024-04-30
891,CMCP LIMA,Cusco,Cusco,Cusco,56,91.19050999999999,44.64412,135.83463,1391.0681399999999,43.01946,1434.0876,1569.92223,9203.455810000001,0.0,9203.455810000001,2024-04-30
892,CMCP LIMA,Ica,Ica,Ica,66,70.74114999999999,25.45779,96.19894000000001,1575.09328,0.72538,1575.81866,1672.0176000000001,2297.0136,0.0,2297.0136,2024-04-30
893,CMCP LIMA,Junin,Huancayo,Huancayo,57,230.23538,46.211040000000004,276.44642,2603.804,9.75715,2613.56115,2890.0075699999998,11579.61749,0.0,11579.61749,2024-04-30
894,CMCP LIMA,La Libertad,Trujillo,Trujillo,53,244.91526000000002,124.20702,369.12228000000005,1831.25118,60.809160000000006,1892.06034,2261.18262,20596.54044,0.0,20596.54044,2024-04-30
895,CMCP LIMA,Lambayeque,Chiclayo,Chiclayo,40,479.97072,42.77721,522.74793,3794.24497,13.32459,3807.56956,4330.31749,21370.69428,0.0,21370.69428,2024-04-30
896,CMCP LIMA,Lima,Lima,Ate,61,155.76469,0.06317,155.82786,3616.48276,152.86104,3769.3437999999996,3925.17166,8368.92792,0.0,8368.92792,2024-04-30
897,CMCP LIMA,Lima,Lima,Comas,43,744.5159,109.29411,853.81001,7739.34361,136.10663,7875.45024,8729.26025,9023.19189,0.0,9023.19189,2024-04-30
898,CMCP LIMA,Lima,Lima,Jesus Maria,29,979.61365,537.79927,1517.41292,17201.09709,1078.75973,18279.85682,19797.26974,2680.62429,0.0,2680.62429,2024-04-30
899,CMCP LIMA,Lima,Lima,La Molina,23,1556.3365900000001,293.47661999999997,1849.81321,29896.50101,780.9174,30677.41841,32527.231620000002,5628.2244,0.0,5628.2244,2024-04-30
900,CMCP LIMA,Lima,Lima,Lima,1,7044.6517,1664.48258,8709.13428,48932.44147,3079.20955,52011.651020000005,60720.785299999996,103776.65263,4638.55318,108415.20581,2024-04-30
901,CMCP LIMA,Lima,Lima,Lince,2,621.06551,259.0294,880.09491,10719.112630000001,540.5930999999999,11259.70573,12139.800640000001,2611.62172,0.0,2611.62172,2024-04-30
902,CMCP LIMA,Lima,Lima,Los Olivos,35,870.44956,278.98281,1149.4323700000002,14773.59428,441.35197,15214.94625,16364.37862,15773.33224,0.0,15773.33224,2024-04-30
903,CMCP LIMA,Lima,Lima,Magdalena del Mar,5,502.20986,106.53864,608.7485,5674.41995,133.66171,5808.08166,6416.83016,1990.5288400000002,0.0,1990.5288400000002,2024-04-30
904,CMCP LIMA,Lima,Lima,Miraflores,4,581.51594,313.51186,895.0278000000001,14876.558289999999,247.49321,15124.0515,16019.079300000001,5019.20337,0.0,5019.20337,2024-04-30
905,CMCP LIMA,Lima,Lima,Puente Piedra,50,282.96237,64.46526,347.42763,2554.73835,37.66908,2592.40743,2939.83506,10962.346800000001,0.0,10962.346800000001,2024-04-30
906,CMCP LIMA,Lima,Lima,San Borja,8,1097.9506399999998,656.9172199999999,1754.86786,24123.73876,1699.04665,25822.78541,27577.65327,5387.79959,0.0,5387.79959,2024-04-30
907,CMCP LIMA,Lima,Lima,San Borja,51,181.7821,16.69405,198.47615,5722.02448,169.75911,5891.78359,6090.25974,2861.47685,0.0,2861.47685,2024-04-30
908,CMCP LIMA,Lima,Lima,San Isidro,31,493.83137,262.15799,755.98936,14324.35759,780.35378,15104.711369999999,15860.70073,1837.3215400000001,0.0,1837.3215400000001,2024-04-30
909,CMCP LIMA,Lima,Lima,San Juan de Lurigancho,34,473.83641,42.292989999999996,516.1294,12126.56457,469.42187,12595.986439999999,13112.11584,9175.917599999999,0.0,9175.917599999999,2024-04-30
910,CMCP LIMA,Lima,Lima,San Juan de Miraflores,62,805.5341099999999,60.42731,865.9614200000001,7448.25851,1.50052,7449.75903,8315.72045,8045.6255599999995,0.0,8045.6255599999995,2024-04-30
911,CMCP LIMA,Lima,Lima,San Miguel,26,922.63095,375.60116,1298.2321100000001,21968.03554,1298.45727,23266.49281,24564.72492,4975.8787,0.0,4975.8787,2024-04-30
912,CMCP LIMA,Lima,Lima,Santa Anita,59,10303.29236,671.54656,10974.83892,3316.61735,15.56043,3332.17778,14307.0167,6645.59718,0.0,6645.59718,2024-04-30
913,CMCP LIMA,Lima,Lima,Santiago de Surco,3,835.46994,143.85269,979.32263,21543.17391,517.24911,22060.42302,23039.745649999997,7614.8654400000005,0.0,7614.8654400000005,2024-04-30
914,CMCP LIMA,Lima,Lima,Santiago de Surco,39,564.20251,150.60954,714.81205,21898.14253,311.14949,22209.29202,22924.10407,3927.57645,0.0,3927.57645,2024-04-30
915,CMCP LIMA,Lima,Lima,Villa El Salvador,44,495.92926,29.62719,525.5564499999999,5432.77955,291.77627,5724.5558200000005,6250.11227,12624.383679999999,0.0,12624.383679999999,2024-04-30
916,CMCP LIMA,Lima,Lima,Breña,18,606.77768,38.884080000000004,645.66176,10072.37401,552.11412,10624.488130000002,11270.14989,3309.6883399999997,0.0,3309.6883399999997,2024-04-30
917,CMCP LIMA,Lima,Lima,Pueblo Libre (Magdalena Vieja),27,1237.47982,942.6934200000001,2180.17324,22755.0925,904.50186,23659.59436,25839.767600000003,4931.74107,0.0,4931.74107,2024-04-30
918,CMCP LIMA,Lima,Lima,Chorrillos,37,146.41526000000002,0.56643,146.98169000000001,4869.27962,129.1836,4998.46322,5145.44491,6668.47945,0.0,6668.47945,2024-04-30
919,CMCP LIMA,Loreto,Maynas,Iquitos,70,5.511229999999999,0.0,5.511229999999999,113.64945,0.0,113.64945,119.16068,3581.87775,0.0,3581.87775,2024-04-30
920,CMCP LIMA,Piura,Piura,Piura,52,108.47208,8.617389999999999,117.08947,235.23815,0.20312,235.44127,352.53074,12799.46505,0.0,12799.46505,2024-04-30
921,CMCP LIMA,Piura,Piura,Piura,65,12.72414,0.0,12.72414,574.46588,102.30018,676.76606,689.4902,7232.615650000001,0.0,7232.615650000001,2024-04-30
922,CMCP LIMA,San Martin,San Martin,Tarapoto,67,42.54499,0.60465,43.14964,250.52117,0.00326,250.52443,293.67407000000003,3525.52809,0.0,3525.52809,2024-04-30
923,CMCP LIMA,Tacna,Tacna,Tacna,55,75.78784,0.1368,75.92464,370.19975,4.21729,374.41704,450.34168,5639.12959,218.7354,5857.86499,2024-04-30
924,CMCP LIMA,Ucayali,Coronel Portillo,Callería,69,3.5603800000000003,0.0,3.5603800000000003,50.198,0.0,50.198,53.758379999999995,3733.16698,0.0,3733.16698,2024-04-30
925,CMAC SULLANA,Ancash,Huaraz,Huaraz,26,5213.78937,180.97145,5394.76082,19196.9015,584.08313,19780.98463,25175.74545,28656.90738,0.0,28656.90738,2024-04-30
926,CMAC SULLANA,Ancash,Huaylas,Caraz,72,948.5445699999999,53.09953,1001.6441,2716.35182,5.09532,2721.44714,3723.09124,27338.492710000002,0.0,27338.492710000002,2024-04-30
927,CMAC SULLANA,Ancash,Santa,Chimbote,43,3216.31349,135.52741,3351.8408999999997,22978.071239999997,585.77814,23563.84938,26915.690280000003,32012.440160000002,4.67326,32017.11342,2024-04-30
928,CMAC SULLANA,Arequipa,Arequipa,Arequipa,48,4660.701940000001,566.08885,5226.79079,56123.6491,1085.23682,57208.88592,62435.67671,60466.21028,0.0,60466.21028,2024-04-30
929,CMAC SULLANA,Arequipa,Arequipa,Cerro Colorado,63,1620.53323,148.96993,1769.50316,4190.65713,1.66446,4192.32159,5961.82475,27602.62633,0.0,27602.62633,2024-04-30
930,CMAC SULLANA,Arequipa,Camana,Camana,66,1462.79153,2.41603,1465.20756,2178.004,29.43179,2207.43579,3672.6433500000003,16481.393519999998,0.0,16481.393519999998,2024-04-30
931,CMAC SULLANA,Arequipa,Caylloma,Majes,64,1662.02127,87.21432,1749.23559,2361.12172,27.63663,2388.75835,4137.99394,18336.706149999998,0.0,18336.706149999998,2024-04-30
932,CMAC SULLANA,Cajamarca,Cajamarca,Cajamarca,30,2313.6272999999997,290.34153999999995,2603.96884,12906.94392,34.566300000000005,12941.51022,15545.47906,36468.64271,97.14682,36565.78953,2024-04-30
933,CMAC SULLANA,Cajamarca,Jaen,Jaen,35,2996.37923,24.5635,3020.9427299999998,2644.6972400000004,0.28473000000000004,2644.9819700000003,5665.9247000000005,19683.57331,0.0,19683.57331,2024-04-30
934,CMAC SULLANA,Cajamarca,San Ignacio,San Ignacio,74,1976.38353,69.279,2045.66253,2303.07252,0.16865,2303.24117,4348.9037,15966.10678,0.0,15966.10678,2024-04-30
935,CMAC SULLANA,Callao,Prov. Const. del Callao,Ventanilla,68,1593.422,71.40492,1664.82692,12534.911830000001,152.23998,12687.151810000001,14351.97873,28538.52036,0.0,28538.52036,2024-04-30
936,CMAC SULLANA,Cusco,Anta,Anta,88,177.99401,0.0,177.99401,367.49379,0.0,367.49379,545.4878,8193.51325,0.0,8193.51325,2024-04-30
937,CMAC SULLANA,Cusco,Calca,Calca,86,397.8444,0.31553,398.15993,259.85069,0.0,259.85069,658.01062,5201.173809999999,0.0,5201.173809999999,2024-04-30
938,CMAC SULLANA,Cusco,Cusco,San Jeronimo,80,2013.63492,0.32105,2013.95597,3387.31261,33.79497,3421.10758,5435.06355,15924.27836,0.0,15924.27836,2024-04-30
939,CMAC SULLANA,Cusco,Cusco,Wanchaq,79,416.45554,456.33892,872.79446,3861.0470800000003,22.93006,3883.97714,4756.7716,17769.42944,0.0,17769.42944,2024-04-30
940,CMAC SULLANA,Cusco,Quispicanchi,Urcos,90,9.07765,0.0,9.07765,350.74334999999996,0.0,350.74334999999996,359.821,10552.70074,0.0,10552.70074,2024-04-30
941,CMAC SULLANA,Ica,Chincha,Chincha Alta,36,1602.0444499999999,100.68208,1702.7265300000001,10388.32662,120.72175,10509.048369999999,12211.7749,70689.44754000001,0.0,70689.44754000001,2024-04-30
942,CMAC SULLANA,Junin,Huancayo,El Tambo,85,744.93945,0.36718,745.30663,11197.74797,34.21105,11231.95902,11977.265650000001,23248.52398,0.0,23248.52398,2024-04-30
943,CMAC SULLANA,La Libertad,Ascope,Chocope,70,704.41801,1.99258,706.41059,3655.2426800000003,7.88755,3663.1302299999998,4369.54082,16685.53403,0.0,16685.53403,2024-04-30
944,CMAC SULLANA,La Libertad,Chepen,Chepen,29,4744.72087,3.852,4748.57287,4272.374610000001,18.765580000000003,4291.14019,9039.71306,18802.31762,0.0,18802.31762,2024-04-30
945,CMAC SULLANA,La Libertad,Otuzco,Otuzco,87,212.46058,0.0,212.46058,218.45234,0.0,218.45234,430.91292,8356.13336,0.0,8356.13336,2024-04-30
946,CMAC SULLANA,La Libertad,Trujillo,Trujillo,39,1533.2291599999999,44.30854,1577.5376999999999,12787.27525,567.5669399999999,13354.84219,14932.37989,0.0,0.0,0.0,2024-04-30
947,CMAC SULLANA,La Libertad,Trujillo,Trujillo,42,5527.90508,523.9357,6051.84078,53326.17898,1736.46774,55062.64672,61114.4875,54624.68705,0.0,54624.68705,2024-04-30
948,CMAC SULLANA,La Libertad,Viru,Viru,57,1581.69841,3.5174499999999997,1585.21586,1239.79005,45.39939,1285.1894399999999,2870.4053,23303.07643,0.0,23303.07643,2024-04-30
949,CMAC SULLANA,Lambayeque,Chiclayo,Chiclayo,14,10676.85863,1046.91929,11723.77792,53178.94803,983.22276,54162.17079,65885.94871,70191.82602,0.0,70191.82602,2024-04-30
950,CMAC SULLANA,Lambayeque,Chiclayo,Jose Leonardo Ortiz,15,2161.7063599999997,4788.93283,6950.639190000001,5972.85436,28.90421,6001.75857,12952.39776,37374.740130000006,202.99534,37577.73547,2024-04-30
951,CMAC SULLANA,Lambayeque,Lambayeque,Lambayeque,58,1188.28043,11.601799999999999,1199.88223,4983.40626,2.15002,4985.556280000001,6185.43851,34310.45490999999,0.0,34310.45490999999,2024-04-30
952,CMAC SULLANA,Lambayeque,Lambayeque,Olmos,71,631.86688,32.07725,663.94413,569.63278,1.93371,571.56649,1235.51062,16548.43194,0.0,16548.43194,2024-04-30
953,CMAC SULLANA,Lambayeque,Lambayeque,Motupe,59,860.8680400000001,181.98167,1042.84971,2533.55046,143.10692,2676.65738,3719.50709,11865.831460000001,0.0,11865.831460000001,2024-04-30
954,CMAC SULLANA,Lima,Barranca,Barranca,6,10861.0638,1070.1766599999999,11931.24046,30191.84865,1142.53584,31334.384489999997,43265.624950000005,37214.621479999994,0.0,37214.621479999994,2024-04-30
955,CMAC SULLANA,Lima,Barranca,Paramonga,28,2495.6767200000004,473.03938,2968.7161,9344.64159,227.53676000000002,9572.17835,12540.89445,14120.74203,0.0,14120.74203,2024-04-30
956,CMAC SULLANA,Lima,Barranca,Supe,73,2521.8095,70.54312,2592.35262,2841.41733,20.24054,2861.65787,5454.010490000001,27822.97936,0.0,27822.97936,2024-04-30
957,CMAC SULLANA,Lima,Cañete,Imperial,37,1113.0156299999999,26.09523,1139.11086,1520.47255,18.81264,1539.28519,2678.39605,32640.17812,0.0,32640.17812,2024-04-30
958,CMAC SULLANA,Lima,Huaral,Huaral,12,15551.89236,717.0201099999999,16268.912470000001,26207.23505,453.05543,26660.29048,42929.202950000006,35551.420549999995,0.0,35551.420549999995,2024-04-30
959,CMAC SULLANA,Lima,Huaral,Chancay,21,7514.62473,489.59464,8004.21937,17857.198620000003,321.08845,18178.28707,26182.50644,25976.09605,0.0,25976.09605,2024-04-30
960,CMAC SULLANA,Lima,Huaura,Huacho,7,13534.334289999999,437.39452,13971.72881,55609.66317,1113.21096,56722.874130000004,70694.60294,68282.24339,0.0,68282.24339,2024-04-30
961,CMAC SULLANA,Lima,Huaura,Huaura,25,3134.8747599999997,220.89097,3355.76573,5111.80911,108.893,5220.70211,8576.46784,17276.215940000002,0.0,17276.215940000002,2024-04-30
962,CMAC SULLANA,Lima,Lima,Ate,84,1111.70716,40.93875,1152.64591,7934.73366,25.35423,7960.08789,9112.7338,25023.00187,0.0,25023.00187,2024-04-30
963,CMAC SULLANA,Lima,Lima,Comas,23,1891.69941,75.02947999999999,1966.7288899999999,32488.74667,619.28764,33108.034309999995,35074.7632,27417.84103,0.0,27417.84103,2024-04-30
964,CMAC SULLANA,Lima,Lima,Jesus Maria,47,11074.5013,1941.8803500000001,13016.381650000001,203001.78667,6599.682599999999,209601.46927,222617.85092,48138.30465,0.0,48138.30465,2024-04-30
965,CMAC SULLANA,Lima,Lima,Lima,40,8808.23076,1768.4691200000002,10576.69988,91971.65923,5075.656379999999,97047.31561,107624.01548999999,67823.05461,0.0,67823.05461,2024-04-30
966,CMAC SULLANA,Lima,Lima,Los Olivos,38,4974.516769999999,427.26778,5401.784549999999,67510.04818000001,1274.40042,68784.44859999999,74186.23315,33617.03621,0.0,33617.03621,2024-04-30
967,CMAC SULLANA,Lima,Lima,Puente Piedra,45,2255.8513,532.73752,2788.58882,16734.02541,377.42475,17111.45016,19900.03898,26659.064489999997,0.0,26659.064489999997,2024-04-30
968,CMAC SULLANA,Lima,Lima,San Borja,22,15290.217279999999,2533.6438,17823.86108,382821.08442,14453.493400000001,397274.57782,415098.43889999995,93186.59022,9367.5,102554.09022,2024-04-30
969,CMAC SULLANA,Lima,Lima,San Juan de Lurigancho,55,2619.11162,77.82987,2696.94149,23034.778,800.528,23835.306,26532.247489999998,30770.300320000002,4.40512,30774.70544,2024-04-30
970,CMAC SULLANA,Lima,Lima,San Juan de Miraflores,89,227.13206,2.51773,229.64979,4396.2138700000005,111.50349,4507.717360000001,4737.36715,17262.16676,0.0,17262.16676,2024-04-30
971,CMAC SULLANA,Moquegua,Ilo,Ilo,75,482.33772999999997,35.43755,517.7752800000001,7623.69992,90.60734,7714.30726,8232.08254,11470.561029999999,0.0,11470.561029999999,2024-04-30
972,CMAC SULLANA,Moquegua,Mariscal Nieto,Moquegua,67,802.8212199999999,17.26843,820.08965,2988.52611,16.543380000000003,3005.0694900000003,3825.15914,30116.813739999998,0.0,30116.813739999998,2024-04-30
973,CMAC SULLANA,Piura,Ayabaca,Ayabaca,10,2205.73644,27.99353,2233.7299700000003,4214.54255,33.346129999999995,4247.88868,6481.61865,18988.66474,0.0,18988.66474,2024-04-30
974,CMAC SULLANA,Piura,Morropon,Chulucanas,62,1654.16462,73.14192999999999,1727.30655,3127.51393,44.96351,3172.47744,4899.78399,21859.29621,0.0,21859.29621,2024-04-30
975,CMAC SULLANA,Piura,Paita,Paita,44,1783.2478899999999,133.15439999999998,1916.40229,5616.236360000001,18.815939999999998,5635.052299999999,7551.45459,61415.501990000004,0.0,61415.501990000004,2024-04-30
976,CMAC SULLANA,Piura,Piura,Castilla,69,1630.27119,45.62976999999999,1675.90096,3403.36196,86.51433999999999,3489.8763,5165.77726,21461.04586,0.0,21461.04586,2024-04-30
977,CMAC SULLANA,Piura,Piura,Las Lomas,52,1339.5312900000001,1.4767000000000001,1341.00799,1593.8545900000001,1.11642,1594.97101,2935.979,7798.24359,0.0,7798.24359,2024-04-30
978,CMAC SULLANA,Piura,Piura,Piura,33,12929.59985,668.17196,13597.77181,55849.77363,2027.28009,57877.053719999996,71474.82553,80945.7587,0.0,80945.7587,2024-04-30
979,CMAC SULLANA,Piura,Piura,Tambo Grande,24,1694.09925,16.60097,1710.70022,2095.43224,2.73587,2098.16811,3808.8683300000002,16973.61931,0.0,16973.61931,2024-04-30
980,CMAC SULLANA,Piura,Piura,Tambo Grande,53,2429.9782,140.43044,2570.40864,1351.1852,17.038169999999997,1368.2233700000002,3938.63201,6526.199269999999,0.0,6526.199269999999,2024-04-30
981,CMAC SULLANA,Piura,Sechura,Sechura,34,2091.4796,8.74625,2100.2258500000003,3182.7868900000003,63.8805,3246.66739,5346.89324,23178.002109999998,0.0,23178.002109999998,2024-04-30
982,CMAC SULLANA,Piura,Sullana,Sullana,3,42922.13907,2947.3755,45869.51457,89142.48077,2623.6406,91766.12137000001,137635.63594,78444.45453,40.403760000000005,78484.85829,2024-04-30
983,CMAC SULLANA,Piura,Sullana,Sullana,17,6049.77766,108.79613,6158.57379,9550.22379,81.04623,9631.27002,15789.84381,16097.75269,0.0,16097.75269,2024-04-30
984,CMAC SULLANA,Piura,Sullana,Sullana,19,1200.83806,0.95653,1201.79459,1789.41012,82.26603,1871.67615,3073.47074,16.59612,0.0,16.59612,2024-04-30
985,CMAC SULLANA,Piura,Sullana,Sullana,60,2291.92544,500.39776,2792.3232000000003,2933.74123,103.59575,3037.33698,5829.66018,50533.02136,0.17881,50533.200170000004,2024-04-30
986,CMAC SULLANA,Piura,Sullana,Ignacio Escudero,32,1773.24352,9.96552,1783.20904,2610.39177,33.90383,2644.2956,4427.50464,13356.62077,11.91276,13368.533529999999,2024-04-30
987,CMAC SULLANA,Piura,Sullana,Querecotillo,20,2262.71227,511.53366,2774.24593,3411.30732,232.7032,3644.01052,6418.25645,12540.80674,0.0,12540.80674,2024-04-30
988,CMAC SULLANA,Piura,Talara,Los Organos,16,3005.45662,176.01225,3181.46887,7054.12172,500.54007,7554.66179,10736.13066,28233.447050000002,0.0,28233.447050000002,2024-04-30
989,CMAC SULLANA,Piura,Talara,Pariñas,4,8295.45245,365.34025,8660.7927,42915.7938,1002.5403100000001,43918.334109999996,52579.12681,44341.699,12.961469999999998,44354.660469999995,2024-04-30
990,CMAC SULLANA,Piura,Talara,Pariñas,31,2488.71425,9.80241,2498.5166600000002,5689.415059999999,83.74222999999999,5773.15729,8271.67395,15329.437689999999,0.0,15329.437689999999,2024-04-30
991,CMAC SULLANA,Puno,San Roman,Juliaca,76,620.49803,8.4294,628.9274300000001,2885.5287799999996,1.8840299999999999,2887.4128100000003,3516.3402400000004,31471.249030000003,0.0,31471.249030000003,2024-04-30
992,CMAC SULLANA,Tumbes,Contralmirante Villar,Zorritos,27,1654.30615,6.83442,1661.14057,1549.5516499999999,40.5854,1590.13705,3251.2776200000003,12079.773019999999,0.0,12079.773019999999,2024-04-30
993,CMAC SULLANA,Tumbes,Tumbes,Tumbes,5,12451.72118,1069.6937,13521.41488,24668.31632,956.11581,25624.432129999997,39145.84701,48022.34853,0.0,48022.34853,2024-04-30
994,CMAC SULLANA,Tumbes,Zarumilla,Aguas Verdes,11,2827.9237200000002,519.1588,3347.08252,3060.23321,287.99303000000003,3348.2262400000004,6695.30876,18496.2587,134.62162,18630.88032,2024-04-30
995,CMAC CUSCO,Amazonas,Chachapoyas,Chachapoyas,134,459.86816,3.76555,463.63371,1246.0402900000001,0.0,1246.0402900000001,1709.674,12365.79186,0.0,12365.79186,2024-04-30
996,CMAC CUSCO,Ancash,Huaraz,Huaraz,152,59.92427,0.11241,60.03668,451.32446999999996,0.0,451.32446999999996,511.36115,2731.9718900000003,0.0,2731.9718900000003,2024-04-30
997,CMAC CUSCO,Apurimac,Abancay,Abancay,5,29151.39522,1917.0501000000002,31068.44532,55297.73497,1436.11753,56733.8525,87802.29781999999,95838.71793000001,0.0,95838.71793000001,2024-04-30
998,CMAC CUSCO,Apurimac,Abancay,Abancay,21,11739.443589999999,101.14164,11840.58523,16924.78428,23.593790000000002,16948.37807,28788.9633,53014.88435,0.0,53014.88435,2024-04-30
999,CMAC CUSCO,Apurimac,Abancay,Curahuasi,20,6493.87424,104.84200999999999,6598.71625,5481.53789,37.640980000000006,5519.17887,12117.89512,22560.5466,0.0,22560.5466,2024-04-30
1000,CMAC CUSCO,Apurimac,Andahuaylas,Andahuaylas,8,21135.564850000002,1829.51781,22965.08266,25832.17692,274.82287,26106.999789999998,49072.08245,95930.03492,28.85321,95958.88812999999,2024-04-30
1001,CMAC CUSCO,Apurimac,Andahuaylas,Andahuaylas,77,4870.23794,268.46908,5138.70702,7426.80115,1.2086700000000001,7428.00982,12566.71684,46645.92685,0.0,46645.92685,2024-04-30
1002,CMAC CUSCO,Apurimac,Aymaraes,Chalhuanca,63,4556.68647,597.82005,5154.50652,5890.19944,4.05519,5894.254629999999,11048.76115,16929.81836,0.0,16929.81836,2024-04-30
1003,CMAC CUSCO,Apurimac,Chincheros,Anco-Huallo,54,3586.87037,19.1032,3605.9735699999997,2958.65431,0.15134,2958.80565,6564.779219999999,40300.69906,0.0,40300.69906,2024-04-30
1004,CMAC CUSCO,Apurimac,Cotabambas,Challhuahuacho,58,5271.04524,0.04952,5271.09476,45244.36208,0.07348,45244.435560000005,50515.53032,39020.41422,0.0,39020.41422,2024-04-30
1005,CMAC CUSCO,Arequipa,Arequipa,Arequipa,35,9129.64734,1356.1483999999998,10485.79574,84428.78801,1449.4961,85878.28411,96364.07985,78099.51190000001,1093.1763899999999,79192.68829,2024-04-30
1006,CMAC CUSCO,Arequipa,Arequipa,Arequipa,48,5948.71338,652.38106,6601.094440000001,28656.586059999998,662.59682,29319.18288,35920.27732,74283.49231999999,18.062669999999997,74301.55498999999,2024-04-30
1007,CMAC CUSCO,Arequipa,Arequipa,Cayma,76,4320.47571,1402.8646,5723.34031,39505.96151,69.10273,39575.06424,45298.40455,40122.80268,1.7076600000000002,40124.51034,2024-04-30
1008,CMAC CUSCO,Arequipa,Arequipa,Cayma,101,1024.2126700000001,39.34664,1063.55931,12461.255449999999,0.05898,12461.31443,13524.87374,0.0,0.0,0.0,2024-04-30
