nOrdenItem,cEntidad,cDepartamento,cProvincia,cDistrito,cCodOficina,nDepositosAhorroMN,nDepositosAhorroME,nDepositosAhorroTotal,nDepositosPlazoMN,nDepositosPlazoME,nDepositosPlazoTotal,nTotalDepósitos,nCreditosDirectosMN,nCreditosDirectosME,nCreditosDirectosTotal,dFecha
858,CMAC TRUJILLO,Lima,Lima,San Juan de Lurigancho,18,2277.3542599999996,3468.09549,5745.44975,23885.50166,641.3781899999999,24526.87985,30272.3296,14539.026029999999,211.21275,14750.23878,2024-02-29
859,CMAC TRUJILLO,Lima,Lima,San Juan de Lurigancho,95,430.58871000000005,0.01565,430.60436,1795.82719,0.0,1795.82719,2226.43155,9543.16519,0.0,9543.16519,2024-02-29
860,CMAC TRUJILLO,Lima,Lima,San Juan de Miraflores,60,3918.2952999999998,124.18279,4042.47809,25038.32198,41.67178,25079.99376,29122.47185,29603.682739999997,0.0,29603.682739999997,2024-02-29
861,CMAC TRUJILLO,Lima,Lima,San Martin de Porres,120,1064.1309099999999,33.20809,1097.339,7834.178110000001,56.7,7890.878110000001,8988.21711,10930.11683,0.0,10930.11683,2024-02-29
862,CMAC TRUJILLO,Lima,Lima,Villa El Salvador,55,1165.69732,125.77644000000001,1291.47376,7774.1421,5.74568,7779.88778,9071.36154,12499.921839999999,0.0,12499.921839999999,2024-02-29
863,CMAC TRUJILLO,Loreto,Alto Amazonas,Yurimaguas,67,689.25791,0.08853,689.3464399999999,476.28443,1.7875999999999999,478.07203000000004,1167.41847,27412.69259,0.0,27412.69259,2024-02-29
864,CMAC TRUJILLO,Moquegua,Ilo,Ilo,133,208.73234,0.0,208.73234,1376.02379,0.0,1376.02379,1584.75613,6249.04765,0.0,6249.04765,2024-02-29
865,CMAC TRUJILLO,Moquegua,Mariscal Nieto,Moquegua,131,401.73536,0.0,401.73536,1479.7201599999999,0.0,1479.7201599999999,1881.45552,4811.599190000001,0.0,4811.599190000001,2024-02-29
866,CMAC TRUJILLO,Pasco,Pasco,Chaupimarca,94,424.55801,0.00272,424.56073,1455.71491,50.744839999999996,1506.45975,1931.02048,10535.25605,0.0,10535.25605,2024-02-29
867,CMAC TRUJILLO,Piura,Huancabamba,Huancabamba,125,424.30351,0.18386000000000002,424.48737,212.77639000000002,0.0,212.77639000000002,637.26376,11512.79218,0.0,11512.79218,2024-02-29
868,CMAC TRUJILLO,Piura,Morropon,Chulucanas,38,1490.19694,14.167290000000001,1504.36423,2069.61726,0.4604,2070.07766,3574.44189,14837.45578,0.0,14837.45578,2024-02-29
869,CMAC TRUJILLO,Piura,Piura,Castilla,136,84.03117999999999,0.0,84.03117999999999,152.66955,0.0,152.66955,236.70073000000002,3158.69885,0.0,3158.69885,2024-02-29
870,CMAC TRUJILLO,Piura,Piura,La Union,112,148.94141,0.08078,149.02219,1049.34501,0.0,1049.34501,1198.3672,12333.85095,0.0,12333.85095,2024-02-29
871,CMAC TRUJILLO,Piura,Piura,Piura,53,2209.33304,60.6992,2270.03224,16784.880670000002,204.11512,16988.99579,19259.02803,32293.635260000003,0.0,32293.635260000003,2024-02-29
872,CMAC TRUJILLO,Piura,Sullana,Sullana,61,1222.24724,131.46194,1353.7091799999998,3970.36839,56.70045,4027.06884,5380.77802,31782.986109999998,0.0,31782.986109999998,2024-02-29
873,CMAC TRUJILLO,Piura,Talara,Pariñas,31,788.96866,110.56315,899.5318100000001,5690.68523,0.37811,5691.06334,6590.59515,12642.10044,0.0,12642.10044,2024-02-29
874,CMAC TRUJILLO,Puno,Puno,Puno,117,693.4410300000001,0.87881,694.31984,2906.5825499999996,0.0,2906.5825499999996,3600.90239,17658.89883,0.0,17658.89883,2024-02-29
875,CMAC TRUJILLO,Puno,San Roman,Juliaca,116,272.10522,23.93522,296.04044,1377.13743,0.0,1377.13743,1673.1778700000002,17699.70479,0.0,17699.70479,2024-02-29
876,CMAC TRUJILLO,Puno,San Roman,Juliaca,132,364.57817,0.0,364.57817,445.65271,0.0,445.65271,810.23088,10120.96657,0.0,10120.96657,2024-02-29
877,CMAC TRUJILLO,San Martin,Moyobamba,Moyobamba,65,996.97397,0.10868000000000001,997.0826500000001,1118.81268,0.0,1118.81268,2115.8953300000003,22900.30765,0.0,22900.30765,2024-02-29
878,CMAC TRUJILLO,San Martin,Rioja,Nueva Cajamarca,113,244.30674,0.00026000000000000003,244.307,312.39729,0.0,312.39729,556.70429,13149.0581,0.0,13149.0581,2024-02-29
879,CMAC TRUJILLO,San Martin,San Martin,Tarapoto,46,731.11433,5.9829799999999995,737.0973100000001,1099.5175,12.271690000000001,1111.78919,1848.8865,31485.41762,0.0,31485.41762,2024-02-29
880,CMAC TRUJILLO,Tumbes,Tumbes,Tumbes,21,1825.9973,150.64037,1976.6376699999998,3814.3761600000003,147.94648,3962.3226400000003,5938.9603099999995,28196.382,0.0,28196.382,2024-02-29
881,CMCP LIMA,Ancash,Santa,Chimbote,48,325.61397,75.88962,401.50359000000003,1313.67199,0.23636000000000001,1313.9083500000002,1715.41194,15690.667130000002,0.0,15690.667130000002,2024-02-29
882,CMCP LIMA,Arequipa,Arequipa,Arequipa,58,172.04504,0.00363,172.04867000000002,1803.68854,3.66671,1807.35525,1979.40392,11798.918679999999,0.0,11798.918679999999,2024-02-29
883,CMCP LIMA,Cajamarca,Cajamarca,Cajamarca,54,254.95251000000002,195.75251999999998,450.70503,899.19142,36.33215,935.52357,1386.2286000000001,15762.65937,0.0,15762.65937,2024-02-29
884,CMCP LIMA,Cusco,Cusco,Cusco,56,56.89712,64.06219,120.95931,1204.3608700000002,43.34307,1247.7039399999999,1368.66325,8885.80967,0.0,8885.80967,2024-02-29
885,CMCP LIMA,Ica,Ica,Ica,66,58.53042,24.54169,83.07211,1582.29535,0.73162,1583.02697,1666.0990800000002,2280.3302799999997,0.0,2280.3302799999997,2024-02-29
886,CMCP LIMA,Junin,Huancayo,Huancayo,57,269.48228,46.606190000000005,316.08847,2310.01335,13.63722,2323.65057,2639.73904,11175.881630000002,0.0,11175.881630000002,2024-02-29
887,CMCP LIMA,La Libertad,Trujillo,Trujillo,53,184.37951999999999,118.66021,303.03972999999996,1743.4018500000002,61.34471,1804.74656,2107.78629,20118.589079999998,0.0,20118.589079999998,2024-02-29
888,CMCP LIMA,Lambayeque,Chiclayo,Chiclayo,40,481.85285,25.911900000000003,507.76475,3704.08954,13.80577,3717.89531,4225.660059999999,20998.85988,0.0,20998.85988,2024-02-29
889,CMCP LIMA,Lima,Lima,Ate,61,175.25925,0.06373,175.32298,3256.3529,154.20707000000002,3410.5599700000002,3585.88295,8232.1148,0.0,8232.1148,2024-02-29
890,CMCP LIMA,Lima,Lima,Comas,43,754.37069,204.03956,958.41025,7472.29838,136.81733,7609.11571,8567.52596,8774.227949999999,0.0,8774.227949999999,2024-02-29
891,CMCP LIMA,Lima,Lima,Jesus Maria,29,900.23872,535.09317,1435.33189,17150.8738,1075.93629,18226.81009,19662.14198,2705.7812200000003,0.0,2705.7812200000003,2024-02-29
892,CMCP LIMA,Lima,Lima,La Molina,23,1159.06061,307.72946,1466.79007,29672.337460000002,859.48532,30531.822780000002,31998.61285,5276.63386,0.0,5276.63386,2024-02-29
893,CMCP LIMA,Lima,Lima,Lima,1,10212.0787,789.2155799999999,11001.29428,45408.35204,3117.93813,48526.29017,59527.58445,105098.81003000001,3939.15485,109037.96488,2024-02-29
894,CMCP LIMA,Lima,Lima,Lince,2,624.12912,274.41356,898.54268,10069.07559,567.1868499999999,10636.262439999999,11534.805119999999,2460.66878,0.0,2460.66878,2024-02-29
895,CMCP LIMA,Lima,Lima,Los Olivos,35,921.9645,267.67877000000004,1189.64327,14459.30801,445.45837,14904.766380000001,16094.40965,14736.519189999999,0.0,14736.519189999999,2024-02-29
896,CMCP LIMA,Lima,Lima,Magdalena del Mar,5,413.3918,102.57495,515.96675,5094.77687,134.83865,5229.615519999999,5745.58227,1904.75523,0.0,1904.75523,2024-02-29
897,CMCP LIMA,Lima,Lima,Miraflores,4,442.10796000000005,326.51455,768.62251,15130.326539999998,254.99434,15385.320880000001,16153.94339,4972.17586,0.0,4972.17586,2024-02-29
898,CMCP LIMA,Lima,Lima,Puente Piedra,50,345.56851,65.01644999999999,410.58496,2456.55472,38.00076,2494.55548,2905.14044,10869.61327,0.0,10869.61327,2024-02-29
899,CMCP LIMA,Lima,Lima,San Borja,8,1251.39227,655.80127,1907.19354,22600.76908,1744.29,24345.05908,26252.25262,5139.67274,0.0,5139.67274,2024-02-29
900,CMCP LIMA,Lima,Lima,San Borja,51,168.27276999999998,15.93572,184.20848999999998,5283.52553,171.26382,5454.78935,5638.99784,2347.02174,0.0,2347.02174,2024-02-29
901,CMCP LIMA,Lima,Lima,San Isidro,31,945.7009,240.79835999999997,1186.49926,12707.998150000001,771.71546,13479.713609999999,14666.21287,1731.03185,0.0,1731.03185,2024-02-29
902,CMCP LIMA,Lima,Lima,San Juan de Lurigancho,34,492.37498,147.35563,639.73061,11722.31738,605.11336,12327.43074,12967.16135,8907.63074,0.0,8907.63074,2024-02-29
903,CMCP LIMA,Lima,Lima,San Juan de Miraflores,62,790.6036700000001,2.6659200000000003,793.26959,7563.33202,1.52228,7564.8543,8358.123889999999,7554.07827,0.0,7554.07827,2024-02-29
904,CMCP LIMA,Lima,Lima,San Miguel,26,900.12375,241.74672,1141.87047,21585.03199,1397.89438,22982.92637,24124.79684,4684.22956,0.0,4684.22956,2024-02-29
905,CMCP LIMA,Lima,Lima,Santa Anita,59,11786.418710000002,676.1594399999999,12462.578150000001,3340.95648,15.61798,3356.57446,15819.15261,6425.65132,0.0,6425.65132,2024-02-29
906,CMCP LIMA,Lima,Lima,Santiago de Surco,3,1099.0238100000001,149.96564,1248.98945,20141.28849,566.73789,20708.02638,21957.015829999997,7834.47006,0.0,7834.47006,2024-02-29
907,CMCP LIMA,Lima,Lima,Santiago de Surco,39,459.47679,166.01870000000002,625.49549,22001.49676,372.3782,22373.87496,22999.37045,3989.11641,0.0,3989.11641,2024-02-29
908,CMCP LIMA,Lima,Lima,Villa El Salvador,44,620.95571,25.741799999999998,646.69751,5349.14034,293.8267,5642.96704,6289.6645499999995,11096.8962,0.0,11096.8962,2024-02-29
909,CMCP LIMA,Lima,Lima,Breña,18,546.25262,38.8494,585.10202,9996.20267,557.09198,10553.29465,11138.39667,3187.69493,0.0,3187.69493,2024-02-29
910,CMCP LIMA,Lima,Lima,Pueblo Libre (Magdalena Vieja),27,1045.55073,902.1381600000001,1947.68889,21606.02841,872.5536500000001,22478.582059999997,24426.27095,4648.95042,0.0,4648.95042,2024-02-29
911,CMCP LIMA,Lima,Lima,Chorrillos,37,164.69401000000002,1.8601800000000002,166.55419,4767.49954,130.32053,4897.820070000001,5064.37426,6212.97346,0.0,6212.97346,2024-02-29
912,CMCP LIMA,Loreto,Maynas,Iquitos,70,8.704270000000001,0.0,8.704270000000001,113.64933,0.0,113.64933,122.3536,3452.75634,0.0,3452.75634,2024-02-29
913,CMCP LIMA,Piura,Piura,Piura,52,139.43723,2.6480799999999998,142.08531,179.36664000000002,0.20488,179.57152,321.65683,12734.178109999999,0.0,12734.178109999999,2024-02-29
914,CMCP LIMA,Piura,Piura,Piura,65,12.14516,0.0,12.14516,573.45554,103.17495,676.63049,688.77565,6995.468269999999,0.0,6995.468269999999,2024-02-29
915,CMCP LIMA,San Martin,San Martin,Tarapoto,67,17.576990000000002,0.38299,17.959979999999998,300.58512,0.00329,300.58840999999995,318.54839000000004,3379.0532200000002,0.0,3379.0532200000002,2024-02-29
916,CMCP LIMA,Tacna,Tacna,Tacna,55,69.19756,0.13801,69.33557,456.94241,4.25337,461.19578,530.53135,5542.226320000001,220.66181,5762.88813,2024-02-29
917,CMCP LIMA,Ucayali,Coronel Portillo,Callería,69,3.60415,0.0,3.60415,40.198,0.0,40.198,43.802150000000005,3429.67642,0.0,3429.67642,2024-02-29
918,CMAC SULLANA,Ancash,Huaraz,Huaraz,26,6356.9128,180.37616,6537.28896,18302.86497,614.9082900000001,18917.77326,25455.06222,28722.03645,0.0,28722.03645,2024-02-29
919,CMAC SULLANA,Ancash,Huaylas,Caraz,72,1023.0168100000001,53.46002,1076.47683,2491.26052,5.14004,2496.40056,3572.87739,26875.45255,0.0,26875.45255,2024-02-29
920,CMAC SULLANA,Ancash,Santa,Chimbote,43,3986.5925,91.00607000000001,4077.5985699999997,22008.5471,628.61699,22637.16409,26714.76266,32997.98201,4.7144200000000005,33002.696429999996,2024-02-29
921,CMAC SULLANA,Arequipa,Arequipa,Arequipa,48,4571.4071699999995,1626.20003,6197.6072,56903.95038,1195.89807,58099.848450000005,64297.455649999996,62977.71404,0.0,62977.71404,2024-02-29
922,CMAC SULLANA,Arequipa,Arequipa,Cerro Colorado,63,971.38088,120.36484,1091.74572,4193.0488399999995,1.67866,4194.7275,5286.47322,27332.42678,0.0,27332.42678,2024-02-29
923,CMAC SULLANA,Arequipa,Camana,Camana,66,1273.2577800000001,2.06052,1275.3183000000001,1952.2621000000001,30.225830000000002,1982.48793,3257.80623,17685.41145,0.0,17685.41145,2024-02-29
924,CMAC SULLANA,Arequipa,Caylloma,Majes,64,1745.14321,648.2527299999999,2393.39594,2331.1743199999996,30.81116,2361.98548,4755.38142,18902.07318,0.0,18902.07318,2024-02-29
925,CMAC SULLANA,Cajamarca,Cajamarca,Cajamarca,30,2482.08956,9.43136,2491.52092,12100.00086,34.79071,12134.79157,14626.31249,37997.82546,109.61513000000001,38107.440590000006,2024-02-29
926,CMAC SULLANA,Cajamarca,Jaen,Jaen,35,3518.76402,4.146850000000001,3522.91087,2695.039,0.28717000000000004,2695.32617,6218.23704,20983.247440000003,0.0,20983.247440000003,2024-02-29
927,CMAC SULLANA,Cajamarca,San Ignacio,San Ignacio,74,2591.55026,68.3596,2659.9098599999998,2261.60594,0.17013999999999999,2261.77608,4921.68594,15592.797970000001,0.0,15592.797970000001,2024-02-29
928,CMAC SULLANA,Callao,Prov. Const. del Callao,Ventanilla,68,1632.97523,73.47664999999999,1706.4518799999998,12274.723880000001,159.92534,12434.649220000001,14141.1011,28329.0072,0.0,28329.0072,2024-02-29
929,CMAC SULLANA,Cusco,Anta,Anta,88,179.96013,0.0,179.96013,309.98379,0.0,309.98379,489.94392,7882.99928,0.0,7882.99928,2024-02-29
930,CMAC SULLANA,Cusco,Calca,Calca,86,339.43577,0.0423,339.47807,241.23004999999998,0.0,241.23004999999998,580.70812,4942.2841100000005,0.0,4942.2841100000005,2024-02-29
931,CMAC SULLANA,Cusco,Cusco,San Jeronimo,80,2392.24023,1.23848,2393.47871,3648.7338,34.09246,3682.82626,6076.30497,16147.99312,0.0,16147.99312,2024-02-29
932,CMAC SULLANA,Cusco,Cusco,Wanchaq,79,348.29093,418.82059999999996,767.11153,3626.71081,23.06821,3649.77902,4416.89055,19105.22779,0.0,19105.22779,2024-02-29
933,CMAC SULLANA,Cusco,Quispicanchi,Urcos,90,16.76298,0.0,16.76298,256.49,0.0,256.49,273.25298,9930.073699999999,0.0,9930.073699999999,2024-02-29
934,CMAC SULLANA,Ica,Chincha,Chincha Alta,36,1487.34445,62.90355,1550.248,10337.29118,126.6955,10463.98668,12014.23468,73358.51135,0.0,73358.51135,2024-02-29
935,CMAC SULLANA,Junin,Huancayo,El Tambo,85,500.08344,0.36658999999999997,500.45003,11296.9053,34.466269999999994,11331.371570000001,11831.8216,23168.58292,0.0,23168.58292,2024-02-29
936,CMAC SULLANA,La Libertad,Ascope,Chocope,70,622.02412,36.07087,658.0949899999999,3351.87684,0.019010000000000003,3351.89585,4009.99084,16353.60239,0.0,16353.60239,2024-02-29
937,CMAC SULLANA,La Libertad,Chepen,Chepen,29,4636.41945,7.66282,4644.08227,4423.75313,18.862419999999997,4442.6155499999995,9086.69782,19082.58232,0.0,19082.58232,2024-02-29
938,CMAC SULLANA,La Libertad,Otuzco,Otuzco,87,212.96196,0.0,212.96196,196.64699,0.0,196.64699,409.60895,8319.353,0.0,8319.353,2024-02-29
939,CMAC SULLANA,La Libertad,Trujillo,Trujillo,39,1527.2460700000001,44.81712,1572.0631899999998,11911.72624,572.4707900000001,12484.19703,14056.26022,13298.71258,0.0,13298.71258,2024-02-29
940,CMAC SULLANA,La Libertad,Trujillo,Trujillo,42,5992.16576,572.34677,6564.51253,52031.05147,1764.70523,53795.756700000005,60360.26923,43587.016,0.0,43587.016,2024-02-29
941,CMAC SULLANA,La Libertad,Viru,Viru,57,1904.3510800000001,3.55875,1907.90983,1366.62846,45.798550000000006,1412.42701,3320.33684,23648.057739999997,0.0,23648.057739999997,2024-02-29
942,CMAC SULLANA,Lambayeque,Chiclayo,Chiclayo,14,10902.04664,990.08603,11892.132669999999,50979.674770000005,1282.6344299999998,52262.3092,64154.441869999995,71227.98515000001,0.0,71227.98515000001,2024-02-29
943,CMAC SULLANA,Lambayeque,Chiclayo,Jose Leonardo Ortiz,15,1946.66723,4.66377,1951.331,6049.91633,69.14505,6119.06138,8070.39238,36787.7186,4818.88635,41606.60495,2024-02-29
944,CMAC SULLANA,Lambayeque,Lambayeque,Lambayeque,58,1094.61547,10.28349,1104.89896,4688.16731,2.1416399999999998,4690.308950000001,5795.20791,34699.767439999996,0.0,34699.767439999996,2024-02-29
945,CMAC SULLANA,Lambayeque,Lambayeque,Olmos,71,675.61292,25.51636,701.12928,562.17359,1.9444000000000001,564.11799,1265.24727,16407.526859999998,0.0,16407.526859999998,2024-02-29
946,CMAC SULLANA,Lambayeque,Lambayeque,Motupe,59,856.99133,187.19701999999998,1044.18835,2657.8901499999997,144.36126000000002,2802.2514100000003,3846.4397599999998,12077.00102,0.0,12077.00102,2024-02-29
947,CMAC SULLANA,Lima,Barranca,Barranca,6,11758.91977,1072.12544,12831.04521,29532.31364,1181.87056,30714.1842,43545.22941,37889.46328,0.0,37889.46328,2024-02-29
948,CMAC SULLANA,Lima,Barranca,Paramonga,28,2495.44554,560.0984,3055.54394,8471.22741,270.1896,8741.41701,11796.960949999999,14373.08491,0.0,14373.08491,2024-02-29
949,CMAC SULLANA,Lima,Barranca,Supe,73,2554.03559,70.40665,2624.4422400000003,2751.98585,20.41332,2772.39917,5396.84141,27509.80893,0.0,27509.80893,2024-02-29
950,CMAC SULLANA,Lima,Cañete,Imperial,37,1039.97397,19.78275,1059.7567199999999,1349.45479,18.91266,1368.36745,2428.12417,32948.61054,0.0,32948.61054,2024-02-29
951,CMAC SULLANA,Lima,Huaral,Huaral,12,15579.6156,732.97031,16312.58591,25527.657809999997,447.15095,25974.80876,42287.39467,35223.83826,0.0,35223.83826,2024-02-29
952,CMAC SULLANA,Lima,Huaral,Chancay,21,7692.501730000001,480.37283,8172.874559999999,16999.564609999998,341.77581,17341.34042,25514.21498,25555.18352,0.0,25555.18352,2024-02-29
953,CMAC SULLANA,Lima,Huaura,Huacho,7,11597.599460000001,417.67071999999996,12015.27018,54027.88557,1127.96549,55155.85106,67171.12124,68824.87556999999,0.0,68824.87556999999,2024-02-29
954,CMAC SULLANA,Lima,Huaura,Huaura,25,2781.98684,237.48160000000001,3019.46844,5653.04471,109.43335,5762.4780599999995,8781.9465,16941.086600000002,0.0,16941.086600000002,2024-02-29
955,CMAC SULLANA,Lima,Lima,Ate,84,954.61085,41.5049,996.11575,7669.80614,25.529970000000002,7695.33611,8691.45186,25483.59434,0.0,25483.59434,2024-02-29
956,CMAC SULLANA,Lima,Lima,Comas,23,2210.0565,79.94064999999999,2289.9971499999997,30870.97263,628.93299,31499.90562,33789.90277,27555.834890000002,0.0,27555.834890000002,2024-02-29
957,CMAC SULLANA,Lima,Lima,Jesus Maria,47,11544.24893,2168.12525,13712.374179999999,198668.91744,7367.85754,206036.77498,219749.14916,59762.66153,0.0,59762.66153,2024-02-29
958,CMAC SULLANA,Lima,Lima,Lima,40,7239.0448799999995,1387.91338,8626.95826,92262.70045,5128.42504,97391.12548999999,106018.08375,68618.10429999999,0.0,68618.10429999999,2024-02-29
959,CMAC SULLANA,Lima,Lima,Los Olivos,38,5235.856,618.97357,5854.82957,63689.70916,1280.30535,64970.01451,70824.84408,33397.52685,0.0,33397.52685,2024-02-29
960,CMAC SULLANA,Lima,Lima,Puente Piedra,45,2163.2826400000004,223.528,2386.81064,15844.435130000002,380.16564,16224.60077,18611.41141,27070.696780000002,0.0,27070.696780000002,2024-02-29
961,CMAC SULLANA,Lima,Lima,San Borja,22,16334.11502,3793.75142,20127.86644,381550.43842,15132.48349,396682.92191000003,416810.78835000005,96573.16238,0.0,96573.16238,2024-02-29
962,CMAC SULLANA,Lima,Lima,San Juan de Lurigancho,55,2457.58599,57.46529,2515.0512799999997,22766.88513,654.48938,23421.37451,25936.425789999998,31412.17061,28.16482,31440.33543,2024-02-29
963,CMAC SULLANA,Lima,Lima,San Juan de Miraflores,89,279.02175,2.53922,281.56097,4078.04211,112.00964,4190.05175,4471.61272,17236.10409,0.0,17236.10409,2024-02-29
964,CMAC SULLANA,Moquegua,Ilo,Ilo,75,756.39606,42.61066,799.00672,7734.58364,91.30552,7825.88916,8624.89588,11579.42374,0.0,11579.42374,2024-02-29
965,CMAC SULLANA,Moquegua,Mariscal Nieto,Moquegua,67,837.0170400000001,16.37406,853.3910999999999,3032.98698,132.48469,3165.47167,4018.86277,30483.452129999998,0.0,30483.452129999998,2024-02-29
966,CMAC SULLANA,Piura,Ayabaca,Ayabaca,10,2619.95329,22.832900000000002,2642.78619,4094.1679,34.41596,4128.58386,6771.3700499999995,19910.8359,0.0,19910.8359,2024-02-29
967,CMAC SULLANA,Piura,Morropon,Chulucanas,62,1561.66432,4.65923,1566.32355,3002.5134900000003,45.35535,3047.8688399999996,4614.192389999999,21894.491140000002,0.0,21894.491140000002,2024-02-29
968,CMAC SULLANA,Piura,Paita,Paita,44,2198.67941,152.45748999999998,2351.1369,5737.0228099999995,18.96788,5755.9906900000005,8107.12759,64202.07105,0.0,64202.07105,2024-02-29
969,CMAC SULLANA,Piura,Piura,Castilla,69,1431.17591,51.37594,1482.55185,3583.70635,87.23017999999999,3670.93653,5153.48838,21192.61214,0.0,21192.61214,2024-02-29
970,CMAC SULLANA,Piura,Piura,Las Lomas,52,1614.98389,1.3673,1616.3511899999999,1661.66306,1.1260999999999999,1662.7891599999998,3279.14035,7715.65167,0.0,7715.65167,2024-02-29
971,CMAC SULLANA,Piura,Piura,Piura,33,12528.029279999999,882.37265,13410.40193,59166.71545,1995.3758500000001,61162.0913,74572.49323000001,76550.81048999999,0.0,76550.81048999999,2024-02-29
972,CMAC SULLANA,Piura,Piura,Tambo Grande,24,2138.82937,11.15535,2149.9847200000004,2105.48841,2.75551,2108.24392,4258.228639999999,16605.50608,0.0,16605.50608,2024-02-29
973,CMAC SULLANA,Piura,Piura,Tambo Grande,53,4554.958519999999,147.9571,4702.91562,1333.69151,17.18822,1350.8797299999999,6053.795349999999,6189.18653,0.0,6189.18653,2024-02-29
974,CMAC SULLANA,Piura,Sechura,Sechura,34,1753.61136,16.63102,1770.24238,3305.9049,64.43037,3370.33527,5140.57765,23039.26061,0.0,23039.26061,2024-02-29
975,CMAC SULLANA,Piura,Sullana,Sullana,3,49189.13836,3434.17753,52623.31589,89269.52737000001,2664.49148,91934.01885,144557.33474000002,79788.64304000001,40.759589999999996,79829.40263,2024-02-29
976,CMAC SULLANA,Piura,Sullana,Sullana,17,6714.5234900000005,92.33357000000001,6806.857059999999,9922.222689999999,81.71537,10003.93806,16810.795120000002,15731.66501,0.0,15731.66501,2024-02-29
977,CMAC SULLANA,Piura,Sullana,Sullana,19,1532.6963700000001,2.3744099999999997,1535.07078,1869.94021,82.9123,1952.85251,3487.92329,17.869,0.0,17.869,2024-02-29
978,CMAC SULLANA,Piura,Sullana,Sullana,60,2592.34858,490.24657,3082.59515,3138.6939500000003,98.82817999999999,3237.52213,6320.11728,50001.55697,0.9084099999999999,50002.46538,2024-02-29
979,CMAC SULLANA,Piura,Sullana,Ignacio Escudero,32,2066.2748899999997,9.605129999999999,2075.88002,2594.20394,34.08403,2628.2879700000003,4704.16799,12102.29773,12.05945,12114.357179999999,2024-02-29
980,CMAC SULLANA,Piura,Sullana,Querecotillo,20,2442.34626,559.1065600000001,3001.45282,3355.03934,234.31246,3589.3518,6590.80462,12382.30505,0.0,12382.30505,2024-02-29
981,CMAC SULLANA,Piura,Talara,Los Organos,16,3360.42513,171.46006,3531.88519,7588.44757,504.56608,8093.013650000001,11624.89884,28297.703940000003,0.0,28297.703940000003,2024-02-29
982,CMAC SULLANA,Piura,Talara,Pariñas,4,8940.36967,567.47193,9507.8416,41683.87713,1009.26239,42693.139520000004,52200.98112,44957.40284,14.5259,44971.92874,2024-02-29
983,CMAC SULLANA,Piura,Talara,Pariñas,31,2431.3240699999997,106.17645,2537.50052,5340.73695,81.0319,5421.7688499999995,7959.26937,15764.51556,0.0,15764.51556,2024-02-29
984,CMAC SULLANA,Puno,San Roman,Juliaca,76,896.58161,8.45075,905.03236,2163.02965,1.82393,2164.85358,3069.88594,32014.58914,0.0,32014.58914,2024-02-29
985,CMAC SULLANA,Tumbes,Contralmirante Villar,Zorritos,27,1992.6149599999999,8.672379999999999,2001.28734,1710.69045,40.16945,1750.8599,3752.1472400000002,12922.63484,0.0,12922.63484,2024-02-29
986,CMAC SULLANA,Tumbes,Tumbes,Tumbes,5,14222.31183,1275.0397,15497.35153,24014.83093,1049.23683,25064.06776,40561.41929,48808.87448,0.0,48808.87448,2024-02-29
987,CMAC SULLANA,Tumbes,Zarumilla,Aguas Verdes,11,2434.7185600000003,522.18894,2956.9075,3269.82856,307.35452000000004,3577.1830800000002,6534.09058,19041.030629999997,157.86841,19198.89904,2024-02-29
988,CMAC CUSCO,Amazonas,Chachapoyas,Chachapoyas,134,702.74881,3.79864,706.5474499999999,1287.16937,0.0,1287.16937,1993.71682,11777.91618,0.0,11777.91618,2024-02-29
989,CMAC CUSCO,Ancash,Huaraz,Huaraz,152,77.17763000000001,0.0756,77.25323,355.78,0.0,355.78,433.03323,1453.6328,0.0,1453.6328,2024-02-29
990,CMAC CUSCO,Apurimac,Abancay,Abancay,5,30083.04119,1488.5223999999998,31571.56359,54818.380130000005,1475.1261299999999,56293.506259999995,87865.06985,95170.44104,0.0,95170.44104,2024-02-29
991,CMAC CUSCO,Apurimac,Abancay,Abancay,21,13134.00364,91.31626,13225.3199,16536.59088,23.79273,16560.38361,29785.703510000003,52781.56933,0.0,52781.56933,2024-02-29
992,CMAC CUSCO,Apurimac,Abancay,Curahuasi,20,5820.07943,104.38909,5924.468519999999,5353.36889,166.58567000000002,5519.954559999999,11444.42308,22097.97383,0.0,22097.97383,2024-02-29
993,CMAC CUSCO,Apurimac,Andahuaylas,Andahuaylas,8,22162.5779,1165.7216299999998,23328.29953,25767.96677,278.09605,26046.06282,49374.36235,95596.32403,26.30044,95622.62447,2024-02-29
994,CMAC CUSCO,Apurimac,Andahuaylas,Andahuaylas,77,5390.89483,281.15683,5672.05166,7561.393139999999,1.21922,7562.61236,13234.66402,45720.59398,0.0,45720.59398,2024-02-29
995,CMAC CUSCO,Apurimac,Aymaraes,Chalhuanca,63,4626.652150000001,109.03485,4735.687,5635.19505,4.16767,5639.36272,10375.04972,16630.46158,0.0,16630.46158,2024-02-29
996,CMAC CUSCO,Apurimac,Chincheros,Anco-Huallo,54,3209.01573,19.07609,3228.0918199999996,2795.40173,0.15267,2795.5544,6023.64622,39238.8759,0.0,39238.8759,2024-02-29
997,CMAC CUSCO,Apurimac,Cotabambas,Challhuahuacho,58,5500.53963,0.05374,5500.5933700000005,45178.77184,0.07413,45178.84597,50679.439340000004,38402.567090000004,0.0,38402.567090000004,2024-02-29
